,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
37,or,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.0824959,0.4116091,4385.0412,state,fb-survey
38,pa,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,6.2856436,0.2160213,12623.0072,state,fb-survey
39,ri,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.7555,0.843068,1123.99,state,fb-survey
40,sc,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,19.638078,0.5304818,5608.0036,state,fb-survey
41,sd,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,18.6694412,1.23376,997.5248,state,fb-survey
42,tn,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,17.2599751,0.4617753,6697.2188,state,fb-survey
43,tx,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,19.4975462,0.2892691,18757.939,state,fb-survey
44,ut,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.9120267,0.712266,2769.8063,state,fb-survey
45,va,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,13.2783062,0.3851346,7763.2832,state,fb-survey
46,vt,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,6.8155699,0.8534228,872.0011,state,fb-survey
47,wa,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,6.3226982,0.2953052,6791.9511,state,fb-survey
48,wi,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.4798037,0.4911412,5705.9885,state,fb-survey
49,wv,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,13.7421881,0.6857866,2520.4398,state,fb-survey
50,wy,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,22.1184266,1.5565521,710.9869,state,fb-survey
0,ak,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,8.4735577,0.9660635,831.0,state,fb-survey
1,al,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,18.7593699,0.6180981,3989.1159,state,fb-survey
2,ar,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,16.8501819,0.7002819,2857.0647,state,fb-survey
3,az,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,15.5392731,0.490338,5458.7644,state,fb-survey
4,ca,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,5.8219441,0.1456639,25841.2663,state,fb-survey
5,co,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,10.2652269,0.4254502,5088.9937,state,fb-survey
6,ct,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,8.7712713,0.447547,3995.0,state,fb-survey
7,dc,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,8.3113456,1.4198667,378.0,state,fb-survey
8,de,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,12.4782609,0.9749335,1149.0,state,fb-survey
9,fl,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,22.5750713,0.3256294,16484.0004,state,fb-survey
10,ga,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,19.4122516,0.5162894,5868.9234,state,fb-survey
11,hi,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,18.5456595,1.3057541,886.0,state,fb-survey
12,ia,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,17.9336009,0.6391084,3603.1624,state,fb-survey
13,id,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,19.3572944,0.8890282,1975.0525,state,fb-survey
14,il,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,9.8112829,0.2904085,10492.0233,state,fb-survey
15,in,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,17.0392111,0.4768375,6217.0097,state,fb-survey
16,ks,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,18.0860135,0.7035502,2993.0274,state,fb-survey
17,ky,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,15.5090177,0.5602713,4174.4366,state,fb-survey
18,la,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,18.8481536,0.6304574,3848.1834,state,fb-survey
19,ma,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,9.7158786,0.4090312,5243.0085,state,fb-survey
20,md,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,9.150082,0.4519368,4069.9974,state,fb-survey
21,me,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,9.6440596,0.6475682,2078.0,state,fb-survey
22,mi,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,5.3958421,0.2145352,11091.037,state,fb-survey
23,mn,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,5.1709275,0.3316878,4457.0842,state,fb-survey
24,mo,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,17.1052371,0.5249122,5146.1546,state,fb-survey
25,ms,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,17.8227617,0.749086,2610.1363,state,fb-survey
26,mt,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,21.7710863,1.1007768,1405.5582,state,fb-survey
27,nc,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,15.2945582,0.3705159,9437.0137,state,fb-survey
28,nd,smoothed_restaurant_1d,2020-12-24,2020-12-25,1,24.1458999,1.5777828,735.7462,state,fb-survey
