,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6,ct,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.3685541,0.4154293,3955.0,state,fb-survey
7,dc,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,13.1436314,1.7613052,368.0,state,fb-survey
8,de,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,17.5867067,1.1365618,1122.0073,state,fb-survey
9,fl,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.4516459,0.1635997,15892.0005,state,fb-survey
10,ga,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.3392597,0.3708842,5556.9202,state,fb-survey
11,hi,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,2.5294118,0.5388808,849.0,state,fb-survey
12,ia,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,9.3185091,0.4890461,3533.178,state,fb-survey
13,id,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.4625859,0.6333649,1931.0513,state,fb-survey
14,il,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.4778155,0.2773056,10090.0465,state,fb-survey
15,in,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.26394,0.3520703,6116.0132,state,fb-survey
16,ks,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,9.0467928,0.5295685,2934.0556,state,fb-survey
17,ky,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,12.38736,0.5211183,3996.4361,state,fb-survey
18,la,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.3356853,0.4310072,3659.1829,state,fb-survey
19,ma,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.0271573,0.3809225,5088.012,state,fb-survey
20,md,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.6292697,0.4425417,4025.9897,state,fb-survey
21,me,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,5.3502879,0.4930643,2083.0,state,fb-survey
22,mi,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,5.0581958,0.2106457,10823.0096,state,fb-survey
23,mn,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.7881502,0.4258655,4419.812,state,fb-survey
24,mo,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.4771784,0.3922321,5043.0628,state,fb-survey
25,ms,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,9.630474,0.590023,2499.9527,state,fb-survey
26,mt,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.8221308,0.5817194,1356.2755,state,fb-survey
27,nc,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,6.0133484,0.2487076,9137.0137,state,fb-survey
28,nd,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,10.8992245,1.1767046,701.3619,state,fb-survey
29,ne,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.3132553,0.594203,1919.8122,state,fb-survey
30,nh,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,14.0982691,0.8225406,1790.0,state,fb-survey
31,nj,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.833825,0.3531901,5787.9971,state,fb-survey
32,nm,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,6.3661609,0.5429479,2022.0607,state,fb-survey
33,nv,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,6.3324827,0.5451663,1995.7445,state,fb-survey
34,ny,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.3045826,0.1821462,12416.0018,state,fb-survey
35,oh,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,6.5001765,0.2338476,11113.9905,state,fb-survey
36,ok,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.4408637,0.4186251,3929.9966,state,fb-survey
37,or,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.5487548,0.3186891,4275.0362,state,fb-survey
38,pa,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,6.6674947,0.2271088,12065.0074,state,fb-survey
39,ri,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,16.1274432,1.1186192,1080.988,state,fb-survey
40,sc,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.3100123,0.3770329,5360.0041,state,fb-survey
41,sd,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.5358495,0.9103104,942.1469,state,fb-survey
42,tn,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.5211036,0.3302183,6378.5491,state,fb-survey
43,tx,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.5439862,0.156911,17617.0598,state,fb-survey
44,ut,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,5.3389199,0.4309001,2721.8972,state,fb-survey
45,va,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.1246319,0.2999672,7353.8614,state,fb-survey
46,vt,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,11.3068167,1.0681214,879.001,state,fb-survey
47,wa,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.951826,0.2659789,6652.9575,state,fb-survey
48,wi,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,7.1428797,0.3483452,5465.9897,state,fb-survey
49,wv,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,15.3999911,0.7350487,2411.341,state,fb-survey
50,wy,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,15.9534139,1.4052838,678.9623,state,fb-survey
0,ak,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,3.4161491,0.6406084,804.0,state,fb-survey
1,al,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,10.3428253,0.4981983,3736.1104,state,fb-survey
2,ar,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.6336292,0.5412102,2693.071,state,fb-survey
3,az,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,4.476363,0.2865447,5207.7644,state,fb-survey
4,ca,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,2.7321578,0.1035248,24796.2499,state,fb-survey
5,co,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.1959987,0.3171634,4896.9939,state,fb-survey
6,ct,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.5866496,0.4243209,3894.0,state,fb-survey
7,dc,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,10.9756098,1.6294646,368.0,state,fb-survey
8,de,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,17.8506022,1.1488681,1111.0073,state,fb-survey
9,fl,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,4.7739173,0.1703967,15657.0006,state,fb-survey
10,ga,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.7196674,0.3804864,5497.9242,state,fb-survey
11,hi,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,2.7043269,0.5626986,831.0,state,fb-survey
12,ia,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,9.4988051,0.4987967,3455.2242,state,fb-survey
13,id,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.6350212,0.6436981,1904.0515,state,fb-survey
14,il,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.9609279,0.2860496,9970.0678,state,fb-survey
15,in,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.5832439,0.362536,5970.0094,state,fb-survey
16,ks,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,9.4602793,0.5444031,2890.0267,state,fb-survey
17,ky,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,12.1690211,0.5210539,3936.7514,state,fb-survey
18,la,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.0599145,0.4250279,3632.1828,state,fb-survey
19,ma,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.3350122,0.3896585,5032.01,state,fb-survey
20,md,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.402846,0.4410894,3955.9903,state,fb-survey
21,me,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.3676471,0.4991179,2039.0,state,fb-survey
22,mi,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.2535624,0.2156227,10706.0109,state,fb-survey
23,mn,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,9.1012257,0.438586,4300.792,state,fb-survey
24,mo,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.6618989,0.3999077,4947.0409,state,fb-survey
25,ms,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,9.8217218,0.5986307,2471.5624,state,fb-survey
26,mt,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.8706493,0.6392411,1352.3273,state,fb-survey
27,nc,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,6.2326228,0.254937,8992.0134,state,fb-survey
28,nd,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,11.1299148,1.1922985,695.7888,state,fb-survey
29,ne,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.8652439,0.6176046,1899.8298,state,fb-survey
30,nh,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,13.237774,0.803724,1778.0,state,fb-survey
31,nj,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.7578656,0.3546335,5689.997,state,fb-survey
32,nm,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.9497212,0.538416,1930.2821,state,fb-survey
33,nv,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,6.2950761,0.5484783,1960.8508,state,fb-survey
34,ny,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,4.3257929,0.183195,12332.0015,state,fb-survey
