,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
13,id,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1028642,0.3192341,2020.053,state,fb-survey
14,il,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,3.196392,0.1709413,10589.0685,state,fb-survey
15,in,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.6169719,0.1584291,6338.0094,state,fb-survey
16,ks,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.410497,0.2123796,3083.0265,state,fb-survey
17,ky,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.9970351,0.2154896,4214.7547,state,fb-survey
18,la,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.4198585,0.2459295,3904.1829,state,fb-survey
19,ma,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,3.3113145,0.245805,5299.01,state,fb-survey
20,md,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.4346399,0.2387272,4167.9903,state,fb-survey
21,me,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.9023016,0.2961306,2128.0,state,fb-survey
22,mi,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.9315709,0.1294104,11311.0104,state,fb-survey
23,mn,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.8450253,0.2474085,4515.6664,state,fb-survey
24,mo,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1552523,0.2001293,5265.1954,state,fb-survey
25,ms,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.8194016,0.2589119,2664.7117,state,fb-survey
26,mt,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.9240396,0.363477,1428.3105,state,fb-survey
27,nc,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.633102,0.12948,9582.0144,state,fb-survey
28,nd,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,4.3100157,0.7400446,753.0599,state,fb-survey
29,ne,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.9127917,0.3053876,2011.7649,state,fb-survey
30,nh,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.4278017,0.2754477,1855.0,state,fb-survey
31,nj,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,3.9101108,0.2487321,6072.9967,state,fb-survey
32,nm,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.2496559,0.2459885,2039.3857,state,fb-survey
33,nv,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,4.0243858,0.4315603,2073.8508,state,fb-survey
34,ny,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,7.7401407,0.2334241,13106.002,state,fb-survey
35,oh,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.9063637,0.1268696,11617.995,state,fb-survey
36,ok,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1099584,0.2231987,4145.9965,state,fb-survey
37,or,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,3.3857913,0.2731264,4385.0412,state,fb-survey
38,pa,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.285329,0.1330065,12623.0072,state,fb-survey
39,ri,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1777971,0.4353577,1123.99,state,fb-survey
40,sc,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.631304,0.1691577,5608.0036,state,fb-survey
41,sd,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.6556925,0.4040198,997.5248,state,fb-survey
42,tn,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.4453081,0.1458383,6697.2188,state,fb-survey
43,tx,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.5348038,0.1147637,18757.939,state,fb-survey
44,ut,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.4722046,0.2950405,2769.8063,state,fb-survey
45,va,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.8427535,0.1526413,7763.2832,state,fb-survey
46,vt,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.0045794,0.4746309,872.0011,state,fb-survey
47,wa,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.6571338,0.1951468,6791.9511,state,fb-survey
48,wi,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.3918026,0.2022741,5705.9885,state,fb-survey
49,wv,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.6855528,0.256414,2520.4398,state,fb-survey
50,wy,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1769361,0.5472839,710.9869,state,fb-survey
0,ak,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,3.1850962,0.6091607,831.0,state,fb-survey
1,al,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.5915377,0.1981465,3989.1159,state,fb-survey
2,ar,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.4170428,0.2211222,2857.0647,state,fb-survey
3,az,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.3352656,0.2044042,5458.7644,state,fb-survey
4,ca,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.8035467,0.1026886,25841.2663,state,fb-survey
5,co,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,3.1139528,0.2434841,5088.9937,state,fb-survey
6,ct,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.1646647,0.2302421,3995.0,state,fb-survey
7,dc,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,8.0474934,1.3991562,378.0,state,fb-survey
8,de,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.6956522,0.3808858,1149.0,state,fb-survey
9,fl,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.5326047,0.122372,16484.0004,state,fb-survey
10,ga,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.1038758,0.1873327,5868.9234,state,fb-survey
11,hi,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,4.7914318,0.7175527,886.0,state,fb-survey
12,ia,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.0938929,0.2385285,3603.1624,state,fb-survey
13,id,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.1507526,0.3264259,1975.0525,state,fb-survey
14,il,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,3.092532,0.1690075,10492.0233,state,fb-survey
15,in,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.5841082,0.1583559,6217.0097,state,fb-survey
16,ks,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.3192965,0.2085605,2993.0274,state,fb-survey
17,ky,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.9684217,0.2150023,4174.4366,state,fb-survey
18,la,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.2212504,0.2375708,3848.1834,state,fb-survey
19,ma,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,3.0034276,0.23572,5243.0085,state,fb-survey
20,md,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.493244,0.2444008,4069.9974,state,fb-survey
21,me,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.8518519,0.2957477,2078.0,state,fb-survey
22,mi,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.9608635,0.131655,11091.037,state,fb-survey
23,mn,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.8599819,0.2496636,4457.0842,state,fb-survey
24,mo,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.0691005,0.1984309,5146.1546,state,fb-survey
25,ms,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.6659414,0.2505245,2610.1363,state,fb-survey
26,mt,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,2.3106403,0.4007425,1405.5582,state,fb-survey
27,nc,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,1.6158093,0.1297898,9437.0137,state,fb-survey
28,nd,smoothed_public_transit_1d,2020-12-24,2020-12-25,1,3.5969103,0.6865091,735.7462,state,fb-survey
